1651141262.741168, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:50351024 lastrcv:50351024 lastack:50351024 unacked:1 rcv_ssthresh:42340
1651141312.110844, 	 reno wscale:8,9 rto:360 rtt:156.888/0.758 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:83 bytes_sent:59685112 bytes_retrans:650152 bytes_acked:58845273 segs_out:41221 segs_in:20231 data_segs_out:41219 send 9.7Mbps lastrcv:49308 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40640 busy:49304ms unacked:131 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4022544 minrtt:20.698
1651141312.145450, 	 reno wscale:8,9 rto:360 rtt:157.316/1.216 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:83 bytes_sent:59732896 bytes_retrans:650152 bytes_acked:58893057 segs_out:41254 segs_in:20247 data_segs_out:41252 send 9.6Mbps lastrcv:49348 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40673 busy:49344ms unacked:131 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3974760 minrtt:20.698
1651141312.180110, 	 reno wscale:8,9 rto:360 rtt:156.99/0.65 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:131 ssthresh:83 bytes_sent:59758960 bytes_retrans:650152 bytes_acked:58920569 segs_out:41272 segs_in:20256 data_segs_out:41270 send 9.7Mbps lastsnd:4 lastrcv:49376 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:40692 busy:49372ms unacked:130 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3948696 minrtt:20.698
1651141312.205377, 	 reno wscale:8,9 rto:360 rtt:157.969/1.116 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:83 bytes_sent:59796608 bytes_retrans:650152 bytes_acked:58955321 segs_out:41298 segs_in:20268 data_segs_out:41296 send 9.7Mbps lastrcv:49404 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40716 busy:49400ms unacked:132 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4041368 minrtt:20.698
1651141312.232421, 	 reno wscale:8,9 rto:360 rtt:158.381/0.525 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:83 bytes_sent:59827016 bytes_retrans:650152 bytes_acked:58987177 segs_out:41319 segs_in:20279 data_segs_out:41317 send 9.7Mbps lastrcv:49428 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40738 busy:49424ms unacked:131 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4010960 minrtt:20.698
1651141312.262788, 	 reno wscale:8,9 rto:360 rtt:157.783/1.215 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:83 bytes_sent:59863216 bytes_retrans:650152 bytes_acked:59023377 segs_out:41344 segs_in:20291 data_segs_out:41342 send 9.7Mbps lastrcv:49456 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40763 busy:49452ms unacked:131 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3974760 minrtt:20.698
1651141312.290339, 	 reno wscale:8,9 rto:360 rtt:158.638/0.651 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:83 bytes_sent:59909552 bytes_retrans:650152 bytes_acked:59069713 segs_out:41376 segs_in:20307 data_segs_out:41374 send 9.6Mbps lastsnd:4 lastrcv:49500 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40795 busy:49496ms unacked:131 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3928424 minrtt:20.698
1651141312.328149, 	 reno wscale:8,9 rto:360 rtt:158.08/0.791 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:83 bytes_sent:59948648 bytes_retrans:650152 bytes_acked:59108809 segs_out:41403 segs_in:20320 data_segs_out:41401 send 9.7Mbps lastsnd:4 lastrcv:49532 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:40822 busy:49528ms unacked:131 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4019648 minrtt:20.698
1651141312.361588, 	 reno wscale:8,9 rto:360 rtt:159.133/0.891 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:83 bytes_sent:59989192 bytes_retrans:650152 bytes_acked:59146457 segs_out:41431 segs_in:20333 data_segs_out:41429 send 9.7Mbps lastrcv:49560 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:40848 busy:49556ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3979104 minrtt:20.698
1651141312.393391, 	 reno wscale:8,9 rto:360 rtt:158.61/0.427 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:83 bytes_sent:60025392 bytes_retrans:650152 bytes_acked:59182657 segs_out:41456 segs_in:20345 data_segs_out:41454 send 9.7Mbps lastrcv:49592 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:40873 busy:49588ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3942904 minrtt:20.698
1651141312.422961, 	 reno wscale:8,9 rto:360 rtt:158.902/0.971 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:83 bytes_sent:60058696 bytes_retrans:650152 bytes_acked:59215961 segs_out:41479 segs_in:20356 data_segs_out:41477 send 9.7Mbps lastrcv:49620 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:40896 busy:49616ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3974760 minrtt:20.698
1651141312.457749, 	 reno wscale:8,9 rto:360 rtt:158.614/0.206 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:83 bytes_sent:60110824 bytes_retrans:650152 bytes_acked:59268089 segs_out:41515 segs_in:20374 data_segs_out:41513 send 9.7Mbps lastrcv:49664 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:40932 busy:49660ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3922632 minrtt:20.698
1651141312.496903, 	 reno wscale:8,9 rto:360 rtt:158.81/0.316 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:133 ssthresh:83 bytes_sent:60149920 bytes_retrans:650152 bytes_acked:59307185 segs_out:41542 segs_in:20387 data_segs_out:41540 send 9.7Mbps lastrcv:49696 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:40959 busy:49692ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4013856 minrtt:20.698
1651141312.528821, 	 reno wscale:8,9 rto:364 rtt:160.69/1.153 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:83 bytes_sent:60184672 bytes_retrans:650152 bytes_acked:59341937 segs_out:41566 segs_in:20398 data_segs_out:41564 send 9.7Mbps lastsnd:4 lastrcv:49728 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:40983 busy:49724ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3979104 minrtt:20.698
1651141312.557841, 	 reno wscale:8,9 rto:364 rtt:161.249/0.363 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:83 bytes_sent:60220872 bytes_retrans:650152 bytes_acked:59378137 segs_out:41591 segs_in:20410 data_segs_out:41589 send 9.6Mbps lastrcv:49756 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41008 busy:49752ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3942904 minrtt:20.698
1651141312.589117, 	 reno wscale:8,9 rto:364 rtt:161.263/0.582 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:83 bytes_sent:60259968 bytes_retrans:650152 bytes_acked:59417233 segs_out:41618 segs_in:20423 data_segs_out:41616 send 9.6Mbps lastrcv:49788 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41035 busy:49784ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3903808 minrtt:20.698
1651141312.618492, 	 reno wscale:8,9 rto:364 rtt:161.145/0.228 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:83 bytes_sent:60297616 bytes_retrans:650152 bytes_acked:59454881 segs_out:41644 segs_in:20436 data_segs_out:41642 send 9.6Mbps lastrcv:49820 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41061 busy:49816ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3996480 minrtt:20.698
1651141312.648540, 	 reno wscale:8,9 rto:364 rtt:161.335/0.487 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:134 ssthresh:83 bytes_sent:60330920 bytes_retrans:650152 bytes_acked:59488185 segs_out:41667 segs_in:20447 data_segs_out:41665 send 9.6Mbps lastrcv:49848 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:41084 busy:49844ms unacked:133 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3963176 minrtt:20.698
1651141312.678900, 	 reno wscale:8,9 rto:364 rtt:160.994/0.423 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:83 bytes_sent:60368568 bytes_retrans:650152 bytes_acked:59522937 segs_out:41693 segs_in:20459 data_segs_out:41691 send 9.7Mbps lastrcv:49876 pacing_rate 11.7Mbps delivery_rate 9.4Mbps delivered:41108 busy:49872ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3925528 minrtt:20.698
1651141312.707577, 	 reno wscale:8,9 rto:364 rtt:161.175/0.467 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:83 bytes_sent:60404768 bytes_retrans:650152 bytes_acked:59559137 segs_out:41718 segs_in:20471 data_segs_out:41716 send 9.7Mbps lastrcv:49908 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41133 busy:49904ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4019648 minrtt:20.698
1651141312.737300, 	 reno wscale:8,9 rto:364 rtt:161.008/0.247 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:83 bytes_sent:60433728 bytes_retrans:650152 bytes_acked:59588097 segs_out:41738 segs_in:20481 data_segs_out:41736 send 9.7Mbps lastrcv:49932 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:41153 busy:49928ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3990688 minrtt:20.698
1651141312.763627, 	 reno wscale:8,9 rto:364 rtt:161.451/0.685 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:83 bytes_sent:60469928 bytes_retrans:650152 bytes_acked:59624297 segs_out:41763 segs_in:20493 data_segs_out:41761 send 9.7Mbps lastrcv:49960 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41178 busy:49956ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3954488 minrtt:20.698
1651141312.796186, 	 reno wscale:8,9 rto:364 rtt:161.553/0.724 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:135 ssthresh:83 bytes_sent:60510472 bytes_retrans:650152 bytes_acked:59664841 segs_out:41791 segs_in:20506 data_segs_out:41789 send 9.7Mbps lastrcv:49996 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41206 busy:49992ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3979104 minrtt:20.698
1651141312.843092, 	 reno wscale:8,9 rto:364 rtt:163.578/0.425 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:83 bytes_sent:60606040 bytes_retrans:650152 bytes_acked:59760409 segs_out:41857 segs_in:20538 data_segs_out:41855 send 9.6Mbps lastrcv:50076 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41272 busy:50072ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3883536 minrtt:20.698
1651141312.911490, 	 reno wscale:8,9 rto:364 rtt:163.574/0.448 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:83 bytes_sent:60653824 bytes_retrans:650152 bytes_acked:59808193 segs_out:41890 segs_in:20554 data_segs_out:41888 send 9.6Mbps lastrcv:50116 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41305 busy:50112ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3966072 minrtt:20.698
1651141312.947444, 	 reno wscale:8,9 rto:364 rtt:162.891/0.716 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:83 bytes_sent:60694368 bytes_retrans:650152 bytes_acked:59848737 segs_out:41918 segs_in:20568 data_segs_out:41916 send 9.7Mbps lastrcv:50148 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41333 busy:50144ms unacked:135 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3925528 minrtt:20.698
1651141312.979306, 	 reno wscale:8,9 rto:364 rtt:163.499/0.398 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:83 bytes_sent:60732016 bytes_retrans:650152 bytes_acked:59884937 segs_out:41944 segs_in:20580 data_segs_out:41942 send 9.6Mbps lastrcv:50180 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41358 busy:50176ms unacked:136 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4018200 minrtt:20.698
1651141313.011620, 	 reno wscale:8,9 rto:364 rtt:163.609/0.197 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:83 bytes_sent:60775456 bytes_retrans:650152 bytes_acked:59928377 segs_out:41974 segs_in:20595 data_segs_out:41972 send 9.7Mbps lastrcv:50216 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41388 busy:50212ms unacked:136 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3974760 minrtt:20.698
1651141313.047553, 	 reno wscale:8,9 rto:364 rtt:163.696/0.647 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:83 bytes_sent:60807312 bytes_retrans:650152 bytes_acked:59958785 segs_out:41996 segs_in:20605 data_segs_out:41994 send 9.7Mbps lastsnd:4 lastrcv:50244 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41409 busy:50240ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3942904 minrtt:20.698
1651141313.073664, 	 reno wscale:8,9 rto:368 rtt:164.713/0.473 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:83 bytes_sent:60840616 bytes_retrans:650152 bytes_acked:59992089 segs_out:42019 segs_in:20616 data_segs_out:42017 send 9.6Mbps lastrcv:50268 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41432 busy:50264ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3909600 minrtt:20.698
1651141313.099253, 	 reno wscale:8,9 rto:368 rtt:164.092/0.623 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:83 bytes_sent:60869576 bytes_retrans:650152 bytes_acked:60021049 segs_out:42039 segs_in:20626 data_segs_out:42037 send 9.7Mbps lastsnd:4 lastrcv:50296 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41452 busy:50292ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:4010960 minrtt:20.698
1651141313.125583, 	 reno wscale:8,9 rto:364 rtt:163.521/0.268 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:83 bytes_sent:60904328 bytes_retrans:650152 bytes_acked:60055801 segs_out:42063 segs_in:20638 data_segs_out:42061 send 9.7Mbps lastsnd:4 lastrcv:50324 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41476 busy:50320ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3976208 minrtt:20.698
1651141313.155393, 	 reno wscale:8,9 rto:368 rtt:164.263/0.603 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:83 bytes_sent:60943424 bytes_retrans:650152 bytes_acked:60093449 segs_out:42090 segs_in:20650 data_segs_out:42088 send 9.7Mbps lastsnd:4 lastrcv:50356 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:41502 busy:50352ms unacked:138 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3937112 minrtt:20.698
1651141313.186450, 	 reno wscale:8,9 rto:368 rtt:164.77/0.755 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:83 bytes_sent:60979624 bytes_retrans:650152 bytes_acked:60131097 segs_out:42115 segs_in:20663 data_segs_out:42113 send 9.7Mbps lastrcv:50384 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41528 busy:50380ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3966072 minrtt:20.698
1651141313.214854, 	 reno wscale:8,9 rto:368 rtt:165.996/1.017 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:83 bytes_sent:61011480 bytes_retrans:650152 bytes_acked:60162953 segs_out:42137 segs_in:20673 data_segs_out:42135 send 9.6Mbps lastrcv:50412 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41550 busy:50408ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3934216 minrtt:20.698
1651141313.241255, 	 reno wscale:8,9 rto:368 rtt:165.629/1.114 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:83 bytes_sent:61044784 bytes_retrans:650152 bytes_acked:60196257 segs_out:42160 segs_in:20684 data_segs_out:42158 send 9.7Mbps lastrcv:50440 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41573 busy:50436ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3900912 minrtt:20.698
1651141313.268164, 	 reno wscale:8,9 rto:368 rtt:165.897/0.608 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:83 bytes_sent:61073744 bytes_retrans:650152 bytes_acked:60225217 segs_out:42180 segs_in:20694 data_segs_out:42178 send 9.6Mbps lastrcv:50464 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41593 busy:50460ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3871952 minrtt:20.698
1651141313.294984, 	 reno wscale:8,9 rto:368 rtt:166.1/0.419 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:138 ssthresh:83 bytes_sent:61109944 bytes_retrans:650152 bytes_acked:60261417 segs_out:42205 segs_in:20706 data_segs_out:42203 send 9.6Mbps lastsnd:4 lastrcv:50496 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:41618 busy:50492ms unacked:137 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3966072 minrtt:20.698
1651141313.324306, 	 reno wscale:8,9 rto:368 rtt:165.746/0.919 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:83 bytes_sent:61147592 bytes_retrans:650152 bytes_acked:60296169 segs_out:42231 segs_in:20718 data_segs_out:42229 send 9.7Mbps lastrcv:50524 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:41642 busy:50520ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3928424 minrtt:20.698
1651141313.354506, 	 reno wscale:8,9 rto:368 rtt:166.614/0.729 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:83 bytes_sent:61183792 bytes_retrans:650152 bytes_acked:60332369 segs_out:42256 segs_in:20730 data_segs_out:42254 send 9.7Mbps lastsnd:4 lastrcv:50556 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41667 busy:50552ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3892224 minrtt:20.698
1651141313.387252, 	 reno wscale:8,9 rto:368 rtt:165.696/0.274 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:83 bytes_sent:61221440 bytes_retrans:650152 bytes_acked:60370017 segs_out:42282 segs_in:20743 data_segs_out:42280 send 9.7Mbps lastrcv:50584 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:41693 busy:50580ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3984896 minrtt:20.698
1651141313.416160, 	 reno wscale:8,9 rto:368 rtt:166.107/0.331 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:83 bytes_sent:61257640 bytes_retrans:650152 bytes_acked:60406217 segs_out:42307 segs_in:20755 data_segs_out:42305 send 9.7Mbps lastrcv:50616 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41718 busy:50612ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3948696 minrtt:20.698
1651141313.448972, 	 reno wscale:8,9 rto:368 rtt:166.54/0.756 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:83 bytes_sent:61299632 bytes_retrans:650152 bytes_acked:60448209 segs_out:42336 segs_in:20769 data_segs_out:42334 send 9.7Mbps lastrcv:50648 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41747 busy:50644ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3906704 minrtt:20.698
1651141313.480659, 	 reno wscale:8,9 rto:368 rtt:166.277/0.476 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:139 ssthresh:83 bytes_sent:61337280 bytes_retrans:650152 bytes_acked:60485857 segs_out:42362 segs_in:20782 data_segs_out:42360 send 9.7Mbps lastsnd:4 lastrcv:50684 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41773 busy:50680ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3999376 minrtt:20.698
1651141313.513379, 	 reno wscale:8,9 rto:368 rtt:167.882/1.245 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:83 bytes_sent:61370584 bytes_retrans:650152 bytes_acked:60519161 segs_out:42385 segs_in:20793 data_segs_out:42383 send 9.7Mbps lastsnd:4 lastrcv:50712 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41796 busy:50708ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3966072 minrtt:20.698
1651141313.540910, 	 reno wscale:8,9 rto:368 rtt:167.961/0.297 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:83 bytes_sent:61411128 bytes_retrans:650152 bytes_acked:60559705 segs_out:42413 segs_in:20807 data_segs_out:42411 send 9.7Mbps lastrcv:50744 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41824 busy:50740ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3925528 minrtt:20.698
1651141313.573249, 	 reno wscale:8,9 rto:372 rtt:168.117/0.538 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:83 bytes_sent:61447328 bytes_retrans:650152 bytes_acked:60595905 segs_out:42438 segs_in:20819 data_segs_out:42436 send 9.6Mbps lastsnd:4 lastrcv:50776 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41849 busy:50772ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3954488 minrtt:20.698
1651141313.605900, 	 reno wscale:8,9 rto:372 rtt:168.393/0.195 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:83 bytes_sent:61482080 bytes_retrans:650152 bytes_acked:60630657 segs_out:42462 segs_in:20831 data_segs_out:42460 send 9.6Mbps lastrcv:50804 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41873 busy:50800ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3919736 minrtt:20.698
1651141313.634347, 	 reno wscale:8,9 rto:372 rtt:168.306/0.455 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:140 ssthresh:83 bytes_sent:61515384 bytes_retrans:650152 bytes_acked:60663961 segs_out:42485 segs_in:20842 data_segs_out:42483 send 9.6Mbps lastrcv:50832 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41896 busy:50828ms unacked:139 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3886432 minrtt:20.698
1651141313.663601, 	 reno wscale:8,9 rto:372 rtt:168.28/0.331 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:83 bytes_sent:61551584 bytes_retrans:650152 bytes_acked:60698713 segs_out:42510 segs_in:20854 data_segs_out:42508 send 9.7Mbps lastrcv:50860 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:41920 busy:50856ms unacked:140 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3980552 minrtt:20.698
1651141313.690928, 	 reno wscale:8,9 rto:372 rtt:168.622/0.625 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:83 bytes_sent:61586336 bytes_retrans:650152 bytes_acked:60732017 segs_out:42534 segs_in:20865 data_segs_out:42532 send 9.7Mbps lastrcv:50888 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41943 busy:50884ms unacked:141 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3945800 minrtt:20.698
1651141313.718939, 	 reno wscale:8,9 rto:372 rtt:168.476/0.164 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:83 bytes_sent:61621088 bytes_retrans:650152 bytes_acked:60766769 segs_out:42558 segs_in:20877 data_segs_out:42556 send 9.7Mbps lastsnd:4 lastrcv:50920 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:41967 busy:50916ms unacked:141 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3911048 minrtt:20.698
1651141313.758868, 	 reno wscale:8,9 rto:372 rtt:168.388/0.268 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:83 bytes_sent:61674664 bytes_retrans:650152 bytes_acked:60820345 segs_out:42595 segs_in:20895 data_segs_out:42593 send 9.7Mbps lastrcv:50960 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:42004 busy:50956ms unacked:141 retrans:0/449 rcv_space:14480 rcv_ssthresh:42242 notsent:3987792 minrtt:20.698
