1651141327.720706, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:50416004 lastrcv:50416004 lastack:50416004 unacked:1 rcv_ssthresh:42340
1651141365.706086, 	 reno wscale:8,9 rto:416 rtt:213.479/0.357 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:178 ssthresh:104 bytes_sent:46299800 bytes_retrans:752960 bytes_acked:45289097 segs_out:31977 segs_in:15626 data_segs_out:31975 send 9.7Mbps lastrcv:37924 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31278 busy:37924ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4804464 minrtt:20.607
1651141365.737583, 	 reno wscale:8,9 rto:416 rtt:213.373/0.214 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:178 ssthresh:104 bytes_sent:46340344 bytes_retrans:752960 bytes_acked:45329641 segs_out:32005 segs_in:15640 data_segs_out:32003 send 9.7Mbps lastrcv:37960 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31306 busy:37960ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4763920 minrtt:20.607
1651141365.770442, 	 reno wscale:8,9 rto:416 rtt:215.465/1.048 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46379440 bytes_retrans:752960 bytes_acked:45368737 segs_out:32032 segs_in:15653 data_segs_out:32030 send 9.6Mbps lastrcv:37992 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:31333 busy:37992ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4855144 minrtt:20.607
1651141365.801684, 	 reno wscale:8,9 rto:416 rtt:215.648/0.63 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46418536 bytes_retrans:752960 bytes_acked:45407833 segs_out:32059 segs_in:15666 data_segs_out:32057 send 9.6Mbps lastrcv:38024 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:31360 busy:38024ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4816048 minrtt:20.607
1651141365.834953, 	 reno wscale:8,9 rto:416 rtt:215.839/0.582 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46453288 bytes_retrans:752960 bytes_acked:45442585 segs_out:32083 segs_in:15678 data_segs_out:32081 send 9.6Mbps lastrcv:38052 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:31384 busy:38052ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4781296 minrtt:20.607
1651141365.863444, 	 reno wscale:8,9 rto:420 rtt:216.018/0.325 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46489488 bytes_retrans:752960 bytes_acked:45478785 segs_out:32108 segs_in:15690 data_segs_out:32106 send 9.6Mbps lastrcv:38084 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:31409 busy:38084ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4875416 minrtt:20.607
1651141365.895144, 	 reno wscale:8,9 rto:416 rtt:215.238/0.492 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46524240 bytes_retrans:752960 bytes_acked:45513537 segs_out:32132 segs_in:15702 data_segs_out:32130 send 9.6Mbps lastrcv:38112 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31433 busy:38112ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4840664 minrtt:20.607
1651141365.923610, 	 reno wscale:8,9 rto:416 rtt:215.553/0.44 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46563336 bytes_retrans:752960 bytes_acked:45552633 segs_out:32159 segs_in:15715 data_segs_out:32157 send 9.6Mbps lastrcv:38144 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:31460 busy:38144ms unacked:178 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4801568 minrtt:20.607
1651141365.955842, 	 reno wscale:8,9 rto:416 rtt:215.41/0.479 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:179 ssthresh:104 bytes_sent:46605328 bytes_retrans:752960 bytes_acked:45593177 segs_out:32188 segs_in:15729 data_segs_out:32186 send 9.6Mbps lastrcv:38180 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31488 busy:38180ms unacked:179 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4889896 minrtt:20.607
1651141365.988403, 	 reno wscale:8,9 rto:416 rtt:215.724/0.583 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46642976 bytes_retrans:752960 bytes_acked:45629377 segs_out:32214 segs_in:15741 data_segs_out:32212 send 9.7Mbps lastrcv:38208 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31513 busy:38208ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4852248 minrtt:20.607
1651141366.019880, 	 reno wscale:8,9 rto:420 rtt:216.107/1.205 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46676280 bytes_retrans:752960 bytes_acked:45662681 segs_out:32237 segs_in:15751 data_segs_out:32235 send 9.6Mbps lastsnd:4 lastrcv:38240 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31536 busy:38240ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4818944 minrtt:20.607
1651141366.049080, 	 reno wscale:8,9 rto:416 rtt:215.733/0.425 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46711032 bytes_retrans:752960 bytes_acked:45697433 segs_out:32261 segs_in:15763 data_segs_out:32259 send 9.7Mbps lastrcv:38268 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31560 busy:38268ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4849352 minrtt:20.607
1651141366.078161, 	 reno wscale:8,9 rto:416 rtt:215.866/0.684 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46747232 bytes_retrans:752960 bytes_acked:45733633 segs_out:32286 segs_in:15775 data_segs_out:32284 send 9.7Mbps lastrcv:38296 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31585 busy:38296ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4813152 minrtt:20.607
1651141366.107120, 	 reno wscale:8,9 rto:416 rtt:215.733/0.383 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46784880 bytes_retrans:752960 bytes_acked:45771281 segs_out:32312 segs_in:15788 data_segs_out:32310 send 9.7Mbps lastrcv:38328 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31611 busy:38328ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4775504 minrtt:20.607
1651141366.139238, 	 reno wscale:8,9 rto:416 rtt:215.899/0.524 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46821080 bytes_retrans:752960 bytes_acked:45807481 segs_out:32337 segs_in:15800 data_segs_out:32335 send 9.7Mbps lastrcv:38360 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31636 busy:38360ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4869624 minrtt:20.607
1651141366.170830, 	 reno wscale:8,9 rto:420 rtt:216.671/0.823 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:180 ssthresh:104 bytes_sent:46858728 bytes_retrans:752960 bytes_acked:45846577 segs_out:32363 segs_in:15813 data_segs_out:32361 send 9.6Mbps lastrcv:38392 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:31663 busy:38392ms unacked:179 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4831976 minrtt:20.607
1651141366.203466, 	 reno wscale:8,9 rto:420 rtt:217.773/0.497 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:46903616 bytes_retrans:752960 bytes_acked:45890017 segs_out:32394 segs_in:15828 data_segs_out:32392 send 9.6Mbps lastsnd:4 lastrcv:38428 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31693 busy:38428ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4787088 minrtt:20.607
1651141366.238821, 	 reno wscale:8,9 rto:420 rtt:217.798/0.518 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:46939816 bytes_retrans:752960 bytes_acked:45926217 segs_out:32419 segs_in:15840 data_segs_out:32417 send 9.6Mbps lastrcv:38456 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31718 busy:38456ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4881208 minrtt:20.607
1651141366.267813, 	 reno wscale:8,9 rto:420 rtt:218.006/0.231 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:46974568 bytes_retrans:752960 bytes_acked:45960969 segs_out:32443 segs_in:15852 data_segs_out:32441 send 9.6Mbps lastrcv:38488 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:31742 busy:38488ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4846456 minrtt:20.607
1651141366.297794, 	 reno wscale:8,9 rto:420 rtt:217.946/0.183 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:47010768 bytes_retrans:752960 bytes_acked:45997169 segs_out:32468 segs_in:15864 data_segs_out:32466 send 9.6Mbps lastrcv:38516 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:31767 busy:38516ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4810256 minrtt:20.607
1651141366.329055, 	 reno wscale:8,9 rto:420 rtt:218.295/0.735 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:47052760 bytes_retrans:752960 bytes_acked:46037713 segs_out:32497 segs_in:15877 data_segs_out:32495 send 9.6Mbps lastrcv:38552 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:31795 busy:38552ms unacked:181 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4898584 minrtt:20.607
1651141366.361276, 	 reno wscale:8,9 rto:420 rtt:218.201/0.619 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:47084616 bytes_retrans:752960 bytes_acked:46071017 segs_out:32519 segs_in:15888 data_segs_out:32517 send 9.6Mbps lastrcv:38580 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:31818 busy:38580ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4866728 minrtt:20.607
1651141366.390779, 	 reno wscale:8,9 rto:420 rtt:217.314/0.522 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:181 ssthresh:104 bytes_sent:47125160 bytes_retrans:752960 bytes_acked:46111561 segs_out:32547 segs_in:15902 data_segs_out:32545 send 9.6Mbps lastsnd:4 lastrcv:38616 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31846 busy:38616ms unacked:180 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4826184 minrtt:20.607
1651141366.424158, 	 reno wscale:8,9 rto:420 rtt:217.719/0.53 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47164256 bytes_retrans:752960 bytes_acked:46147761 segs_out:32574 segs_in:15914 data_segs_out:32572 send 9.7Mbps lastrcv:38644 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31871 busy:38644ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4852248 minrtt:20.607
1651141366.453823, 	 reno wscale:8,9 rto:420 rtt:218.357/0.845 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47206248 bytes_retrans:752960 bytes_acked:46189753 segs_out:32603 segs_in:15928 data_segs_out:32601 send 9.7Mbps lastsnd:4 lastrcv:38680 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31900 busy:38680ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4810256 minrtt:20.607
1651141366.492319, 	 reno wscale:8,9 rto:420 rtt:218.147/0.221 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47249688 bytes_retrans:752960 bytes_acked:46233193 segs_out:32633 segs_in:15943 data_segs_out:32631 send 9.7Mbps lastrcv:38712 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31930 busy:38712ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4766816 minrtt:20.607
1651141366.524588, 	 reno wscale:8,9 rto:420 rtt:218.188/0.567 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47285888 bytes_retrans:752960 bytes_acked:46269393 segs_out:32658 segs_in:15955 data_segs_out:32656 send 9.7Mbps lastrcv:38744 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:31955 busy:38744ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4860936 minrtt:20.607
1651141366.554869, 	 reno wscale:8,9 rto:420 rtt:218.621/0.699 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47317744 bytes_retrans:752960 bytes_acked:46302697 segs_out:32680 segs_in:15966 data_segs_out:32678 send 9.6Mbps lastrcv:38772 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:31978 busy:38772ms unacked:181 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4829080 minrtt:20.607
1651141366.585060, 	 reno wscale:8,9 rto:420 rtt:217.85/0.379 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47362632 bytes_retrans:752960 bytes_acked:46346137 segs_out:32711 segs_in:15981 data_segs_out:32709 send 9.7Mbps lastrcv:38808 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32008 busy:38808ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4784192 minrtt:20.607
1651141366.618084, 	 reno wscale:8,9 rto:420 rtt:218.22/1.235 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:182 ssthresh:104 bytes_sent:47395936 bytes_retrans:752960 bytes_acked:46379441 segs_out:32734 segs_in:15992 data_segs_out:32732 send 9.7Mbps lastsnd:4 lastrcv:38840 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32031 busy:38840ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4881208 minrtt:20.607
1651141366.648821, 	 reno wscale:8,9 rto:420 rtt:219.889/0.995 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47433584 bytes_retrans:752960 bytes_acked:46417089 segs_out:32760 segs_in:16005 data_segs_out:32758 send 9.6Mbps lastrcv:38868 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32057 busy:38868ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4843560 minrtt:20.607
1651141366.678431, 	 reno wscale:8,9 rto:424 rtt:220.55/0.444 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47469784 bytes_retrans:752960 bytes_acked:46453289 segs_out:32785 segs_in:16017 data_segs_out:32783 send 9.6Mbps lastrcv:38900 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32082 busy:38900ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4807360 minrtt:20.607
1651141366.710426, 	 reno wscale:8,9 rto:424 rtt:220.438/0.367 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47508880 bytes_retrans:752960 bytes_acked:46490937 segs_out:32812 segs_in:16030 data_segs_out:32810 send 9.6Mbps lastsnd:4 lastrcv:38932 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32108 busy:38932ms unacked:183 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4898584 minrtt:20.607
1651141366.742583, 	 reno wscale:8,9 rto:424 rtt:220.309/0.273 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47546528 bytes_retrans:752960 bytes_acked:46530033 segs_out:32838 segs_in:16043 data_segs_out:32836 send 9.6Mbps lastrcv:38964 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:32135 busy:38964ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4860936 minrtt:20.607
1651141366.773744, 	 reno wscale:8,9 rto:420 rtt:219.565/0.284 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47588520 bytes_retrans:752960 bytes_acked:46570577 segs_out:32867 segs_in:16057 data_segs_out:32865 send 9.7Mbps lastsnd:4 lastrcv:39000 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32163 busy:39000ms unacked:183 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4818944 minrtt:20.607
1651141366.809890, 	 reno wscale:8,9 rto:424 rtt:220.549/0.5 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47627616 bytes_retrans:752960 bytes_acked:46609673 segs_out:32894 segs_in:16070 data_segs_out:32892 send 9.6Mbps lastsnd:4 lastrcv:39032 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32190 busy:39032ms unacked:183 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4845008 minrtt:20.607
1651141366.841014, 	 reno wscale:8,9 rto:424 rtt:220.663/0.334 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:183 ssthresh:104 bytes_sent:47662368 bytes_retrans:752960 bytes_acked:46645873 segs_out:32918 segs_in:16082 data_segs_out:32916 send 9.6Mbps lastrcv:39060 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32215 busy:39060ms unacked:182 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4810256 minrtt:20.607
1651141366.869823, 	 reno wscale:8,9 rto:424 rtt:220.572/0.293 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:104 bytes_sent:47700016 bytes_retrans:752960 bytes_acked:46680625 segs_out:32944 segs_in:16094 data_segs_out:32942 send 9.7Mbps lastsnd:4 lastrcv:39092 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32239 busy:39092ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4772608 minrtt:20.607
1651141366.900229, 	 reno wscale:8,9 rto:424 rtt:220.584/0.572 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:104 bytes_sent:47736216 bytes_retrans:752960 bytes_acked:46716825 segs_out:32969 segs_in:16106 data_segs_out:32967 send 9.7Mbps lastrcv:39120 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32264 busy:39120ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4866728 minrtt:20.607
1651141366.930240, 	 reno wscale:8,9 rto:424 rtt:220.922/0.653 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:104 bytes_sent:47770968 bytes_retrans:752960 bytes_acked:46753025 segs_out:32993 segs_in:16118 data_segs_out:32991 send 9.6Mbps lastsnd:4 lastrcv:39152 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32289 busy:39152ms unacked:183 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4831976 minrtt:20.607
1651141366.960071, 	 reno wscale:8,9 rto:424 rtt:221.399/0.625 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:104 bytes_sent:47807168 bytes_retrans:752960 bytes_acked:46787777 segs_out:33018 segs_in:16130 data_segs_out:33016 send 9.6Mbps lastrcv:39180 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32313 busy:39180ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4795776 minrtt:20.607
1651141366.989796, 	 reno wscale:8,9 rto:424 rtt:220.848/0.209 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:104 bytes_sent:47844816 bytes_retrans:752960 bytes_acked:46825425 segs_out:33044 segs_in:16143 data_segs_out:33042 send 9.7Mbps lastsnd:4 lastrcv:39212 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32339 busy:39212ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4888448 minrtt:20.607
1651141367.020926, 	 reno wscale:8,9 rto:424 rtt:221.175/0.61 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:184 ssthresh:104 bytes_sent:47881016 bytes_retrans:752960 bytes_acked:46863073 segs_out:33069 segs_in:16155 data_segs_out:33067 send 9.6Mbps lastrcv:39244 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32365 busy:39244ms unacked:183 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4852248 minrtt:20.607
1651141367.063209, 	 reno wscale:8,9 rto:424 rtt:222.448/1.124 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:47946176 bytes_retrans:752960 bytes_acked:46926785 segs_out:33114 segs_in:16177 data_segs_out:33112 send 9.6Mbps lastrcv:39296 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32409 busy:39296ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4787088 minrtt:20.607
1651141367.106659, 	 reno wscale:8,9 rto:424 rtt:223.221/0.64 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:47985272 bytes_retrans:752960 bytes_acked:46965881 segs_out:33141 segs_in:16190 data_segs_out:33139 send 9.6Mbps lastrcv:39328 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:32436 busy:39328ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4878312 minrtt:20.607
1651141367.138957, 	 reno wscale:8,9 rto:424 rtt:223.151/0.206 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:48020024 bytes_retrans:752960 bytes_acked:47000633 segs_out:33165 segs_in:16202 data_segs_out:33163 send 9.6Mbps lastsnd:4 lastrcv:39360 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32460 busy:39360ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4843560 minrtt:20.607
1651141367.167871, 	 reno wscale:8,9 rto:424 rtt:222.943/0.906 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:48053328 bytes_retrans:752960 bytes_acked:47033937 segs_out:33188 segs_in:16213 data_segs_out:33186 send 9.6Mbps lastsnd:4 lastrcv:39388 lastack:4 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32483 busy:39388ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4810256 minrtt:20.607
1651141367.195522, 	 reno wscale:8,9 rto:424 rtt:222.877/0.554 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:48088080 bytes_retrans:752960 bytes_acked:47068689 segs_out:33212 segs_in:16225 data_segs_out:33210 send 9.6Mbps lastrcv:39412 pacing_rate 11.5Mbps delivery_rate 9.6Mbps delivered:32507 busy:39412ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4840664 minrtt:20.607
1651141367.222767, 	 reno wscale:8,9 rto:424 rtt:222.569/0.59 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:48118488 bytes_retrans:752960 bytes_acked:47099097 segs_out:33233 segs_in:16235 data_segs_out:33231 send 9.6Mbps lastrcv:39440 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:32528 busy:39440ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4810256 minrtt:20.607
1651141367.249458, 	 reno wscale:8,9 rto:424 rtt:222.437/0.411 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:48150344 bytes_retrans:752960 bytes_acked:47130953 segs_out:33255 segs_in:16246 data_segs_out:33253 send 9.6Mbps lastrcv:39468 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32550 busy:39468ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4778400 minrtt:20.607
1651141367.276841, 	 reno wscale:8,9 rto:424 rtt:222.386/0.912 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:185 ssthresh:104 bytes_sent:48183648 bytes_retrans:752960 bytes_acked:47164257 segs_out:33278 segs_in:16257 data_segs_out:33276 send 9.6Mbps lastsnd:4 lastrcv:39496 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:32573 busy:39496ms unacked:184 retrans:0/520 reordering:4 reord_seen:1 rcv_space:14480 rcv_ssthresh:42242 notsent:4745096 minrtt:20.607
